time,X_value,Y_value,Z_value
104.023,-0.04252,0.04246,9.80647
104.053,-0.04248,0.04255,9.80647
105.107,-0.04258,0.04255,9.80647
106.967,-0.04266,0.04248,9.80647
107.011,-0.04283,0.04231,9.80647
107.705,-0.04273,0.04231,9.80647
109.284,-0.04272,0.04235,9.80647
109.657,-0.04281,0.04239,9.80647
109.691,-0.04304,0.04245,9.80646
110.407,-0.04315,0.04243,9.80646
110.437,-0.04337,0.04245,9.80646
110.997,-0.04347,0.04252,9.80646
111.103,-0.04350,0.04261,9.80646
111.139,-0.04360,0.04281,9.80646
111.317,-0.04356,0.04272,9.80646
111.577,-0.04344,0.04272,9.80646
111.629,-0.04334,0.04270,9.80646
111.648,-0.04313,0.04268,9.80646
111.665,-0.04289,0.04266,9.80646
114.737,-0.04286,0.04258,9.80646
115.367,-0.04290,0.04250,9.80646
115.406,-0.04306,0.04235,9.80646
115.648,-0.04308,0.04237,9.80646
115.679,-0.04310,0.04246,9.80646
115.703,-0.04308,0.04257,9.80646
117.427,-0.04297,0.04274,9.80646
117.766,-0.04277,0.04276,9.80646
118.657,-0.04257,0.04265,9.80647
118.977,-0.04261,0.04255,9.80647
119.217,-0.04268,0.04249,9.80647
119.568,-0.04275,0.04238,9.80647
123.329,-0.04293,0.04229,9.80647
123.497,-0.04304,0.04223,9.80647
123.536,-0.04322,0.04214,9.80646
124.027,-0.04333,0.04218,9.80646
124.056,-0.04336,0.04228,9.80646
124.967,-0.04345,0.04222,9.80646
125.237,-0.04352,0.04215,9.80646
127.109,-0.04341,0.04221,9.80646
129.157,-0.04324,0.04214,9.80646
130.687,-0.04333,0.04218,9.80646
131.996,-0.04342,0.04215,9.80646
133.338,-0.04338,0.04227,9.80646
133.358,-0.04330,0.04247,9.80646
133.487,-0.04325,0.04256,9.80646
133.927,-0.04327,0.04245,9.80646
134.146,-0.04324,0.04258,9.80646
134.171,-0.04320,0.04280,9.80646
134.957,-0.04313,0.04299,9.80646
135.657,-0.04318,0.04315,9.80646
136.456,-0.04325,0.04321,9.80646
138.237,-0.04323,0.04334,9.80646
138.509,-0.04313,0.04335,9.80646
138.527,-0.04292,0.04337,9.80646
138.548,-0.04283,0.04333,9.80646
138.737,-0.04272,0.04328,9.80646
138.865,-0.04266,0.04339,9.80646
138.905,-0.04259,0.04347,9.80646
139.405,-0.04252,0.04340,9.80646
139.997,-0.04242,0.04340,9.80646
140.044,-0.04242,0.04350,9.80646
140.308,-0.04233,0.04343,9.80646
140.337,-0.04225,0.04335,9.80646
140.403,-0.04217,0.04330,9.80646
140.430,-0.04198,0.04315,9.80647
144.379,-0.04190,0.04311,9.80647
145.197,-0.04194,0.04302,9.80647
145.219,-0.04198,0.04291,9.80647
146.097,-0.04207,0.04286,9.80647
146.878,-0.04210,0.04268,9.80647
147.325,-0.04200,0.04267,9.80647
147.637,-0.04190,0.04269,9.80647
147.668,-0.04180,0.04267,9.80647
147.701,-0.04154,0.04267,9.80647
147.702,-0.04132,0.04267,9.80647
147.715,-0.04106,0.04266,9.80647
147.877,-0.04085,0.04271,9.80647
149.724,-0.04094,0.04276,9.80647
149.743,-0.04118,0.04277,9.80647
150.797,-0.04108,0.04275,9.80647
152.958,-0.04101,0.04269,9.80647
155.348,-0.04105,0.04260,9.80647
157.577,-0.04107,0.04271,9.80647
157.628,-0.04108,0.04291,9.80647
158.118,-0.04120,0.04289,9.80647
158.142,-0.04129,0.04285,9.80647
159.617,-0.04130,0.04275,9.80647
161.065,-0.04122,0.04257,9.80647
162.818,-0.04125,0.04246,9.80647
162.846,-0.04134,0.04243,9.80647
162.868,-0.04143,0.04237,9.80647
162.886,-0.04160,0.04220,9.80647
162.904,-0.04173,0.04202,9.80647
163.335,-0.04179,0.04193,9.80647
163.748,-0.04181,0.04195,9.80647
163.825,-0.04172,0.04188,9.80647
164.215,-0.04161,0.04194,9.80647
164.735,-0.04165,0.04182,9.80647
164.814,-0.04158,0.04175,9.80647
165.206,-0.04159,0.04159,9.80647
165.235,-0.04176,0.04140,9.80647
165.775,-0.04170,0.04131,9.80647
166.755,-0.04163,0.04120,9.80648
167.025,-0.04153,0.04122,9.80648
170.286,-0.04144,0.04118,9.80648
171.535,-0.04134,0.04115,9.80648
172.125,-0.04122,0.04116,9.80648
174.007,-0.04113,0.04123,9.80648
174.495,-0.04100,0.04137,9.80648
174.527,-0.04090,0.04141,9.80648
176.228,-0.04088,0.04129,9.80648
176.304,-0.04100,0.04125,9.80648
176.598,-0.04097,0.04120,9.80648
176.647,-0.04075,0.04118,9.80648
177.225,-0.04066,0.04113,9.80648
177.347,-0.04057,0.04123,9.80648
177.377,-0.04039,0.04142,9.80648
177.935,-0.04025,0.04144,9.80648
178.025,-0.04003,0.04142,9.80648
178.758,-0.03993,0.04142,9.80648
180.708,-0.03991,0.04132,9.80648
180.734,-0.03988,0.04125,9.80648
180.753,-0.03972,0.04110,9.80648
181.127,-0.03968,0.04098,9.80648
183.828,-0.03959,0.04080,9.80649
184.368,-0.03949,0.04084,9.80649
184.385,-0.03934,0.04102,9.80649
184.408,-0.03923,0.04118,9.80649
184.896,-0.03913,0.04118,9.80649
185.088,-0.03911,0.04106,9.80649
185.478,-0.03911,0.04082,9.80649
185.504,-0.03918,0.04063,9.80649
185.544,-0.03922,0.04053,9.80649
185.698,-0.03936,0.04044,9.80649
187.118,-0.03943,0.04037,9.80649
188.778,-0.03962,0.04032,9.80649
188.978,-0.03974,0.04044,9.80649
189.838,-0.03967,0.04047,9.80649
189.868,-0.03950,0.04032,9.80649
189.903,-0.03940,0.04030,9.80649
191.189,-0.03938,0.04022,9.80649
191.786,-0.03931,0.04027,9.80649
193.198,-0.03927,0.04038,9.80649
193.409,-0.03916,0.04040,9.80649
193.548,-0.03920,0.04051,9.80649
193.605,-0.03911,0.04059,9.80649
193.836,-0.03913,0.04068,9.80649
193.904,-0.03904,0.04078,9.80649
193.923,-0.03896,0.04097,9.80649
196.578,-0.03906,0.04099,9.80649
197.738,-0.03923,0.04106,9.80649
197.761,-0.03932,0.04113,9.80649
198.058,-0.03942,0.04113,9.80649
198.082,-0.03962,0.04121,9.80648
198.111,-0.03971,0.04128,9.80648
198.114,-0.03992,0.04138,9.80648
198.948,-0.03990,0.04148,9.80648
199.034,-0.03977,0.04155,9.80648
199.055,-0.03951,0.04151,9.80648
199.074,-0.03931,0.04153,9.80648
199.093,-0.03907,0.04151,9.80649
199.754,-0.03896,0.04159,9.80649
202.458,-0.03904,0.04165,9.80648
203.045,-0.03913,0.04172,9.80648
203.708,-0.03926,0.04189,9.80648
203.734,-0.03933,0.04196,9.80648
204.870,-0.03942,0.04194,9.80648
204.898,-0.03967,0.04188,9.80648
204.922,-0.03991,0.04186,9.80648
204.934,-0.04008,0.04173,9.80648
205.508,-0.03999,0.04175,9.80648
205.564,-0.03992,0.04184,9.80648
205.585,-0.03981,0.04190,9.80648
206.738,-0.03978,0.04202,9.80648
207.295,-0.03972,0.04205,9.80648
207.588,-0.03965,0.04198,9.80648
207.607,-0.03952,0.04183,9.80648
207.998,-0.03955,0.04172,9.80648
208.416,-0.03955,0.04184,9.80648
210.593,-0.03956,0.04194,9.80648
210.612,-0.03972,0.04213,9.80648
210.632,-0.03983,0.04233,9.80648
211.813,-0.03974,0.04237,9.80648
214.109,-0.03964,0.04236,9.80648
214.148,-0.03954,0.04240,9.80648
214.225,-0.03950,0.04251,9.80648
214.453,-0.03941,0.04252,9.80648
214.483,-0.03931,0.04256,9.80648
215.167,-0.03914,0.04269,9.80648
218.997,-0.03923,0.04265,9.80648
219.036,-0.03940,0.04251,9.80648
220.192,-0.03951,0.04253,9.80648
221.143,-0.03944,0.04260,9.80648
221.163,-0.03931,0.04280,9.80648
221.586,-0.03921,0.04276,9.80648
222.088,-0.03912,0.04283,9.80648
224.468,-0.03910,0.04304,9.80648
225.938,-0.03895,0.04310,9.80648
225.969,-0.03884,0.04308,9.80648
225.973,-0.03860,0.04304,9.80648
226.067,-0.03851,0.04312,9.80648
227.129,-0.03853,0.04323,9.80648
227.408,-0.03853,0.04335,9.80648
227.428,-0.03851,0.04356,9.80648
228.018,-0.03860,0.04352,9.80648
228.878,-0.03869,0.04346,9.80648
229.495,-0.03878,0.04351,9.80648
230.393,-0.03882,0.04342,9.80648
230.424,-0.03887,0.04333,9.80648
231.003,-0.03898,0.04318,9.80648
233.189,-0.03903,0.04309,9.80648
234.018,-0.03909,0.04300,9.80648
234.049,-0.03915,0.04291,9.80648
234.080,-0.03922,0.04282,9.80648
234.798,-0.03931,0.04276,9.80648
234.827,-0.03946,0.04263,9.80648
234.871,-0.03966,0.04250,9.80648
235.155,-0.03979,0.04234,9.80648
235.186,-0.03988,0.04230,9.80648
235.206,-0.04010,0.04218,9.80648
235.226,-0.04028,0.04205,9.80648
235.255,-0.04051,0.04198,9.80648
235.546,-0.04059,0.04202,9.80648
236.778,-0.04070,0.04192,9.80648
237.649,-0.04068,0.04171,9.80648
239.504,-0.04071,0.04152,9.80648
239.643,-0.04080,0.04147,9.80648
240.343,-0.04080,0.04137,9.80648
242.955,-0.04069,0.04135,9.80648
242.984,-0.04059,0.04132,9.80648
243.014,-0.04037,0.04130,9.80648
243.085,-0.04018,0.04127,9.80648
243.153,-0.04009,0.04133,9.80648
243.183,-0.03991,0.04142,9.80648
243.544,-0.03981,0.04144,9.80648
243.635,-0.03975,0.04153,9.80648
244.943,-0.03966,0.04157,9.80648
246.183,-0.03961,0.04165,9.80648
246.265,-0.03952,0.04183,9.80648
246.283,-0.03940,0.04203,9.80648
246.374,-0.03931,0.04220,9.80648
249.015,-0.03940,0.04227,9.80648
249.414,-0.03958,0.04238,9.80648
249.434,-0.03979,0.04242,9.80648
249.506,-0.03986,0.04251,9.80648
250.025,-0.03974,0.04249,9.80648
250.227,-0.03955,0.04244,9.80648
250.303,-0.03944,0.04240,9.80648
251.127,-0.03938,0.04247,9.80648
251.155,-0.03937,0.04257,9.80648
251.176,-0.03935,0.04277,9.80648
251.564,-0.03921,0.04290,9.80648
255.277,-0.03911,0.04287,9.80648
