time,X_value,Y_value,Z_value
172.034,24.07227,6.14471,11.46698
172.101,23.89374,5.84259,11.75690
172.168,23.71826,5.84869,11.46393
172.236,23.71826,6.17065,10.28900
172.302,23.88153,5.55573,11.16180
172.370,23.87695,5.24445,11.74774
172.437,24.41254,5.52216,12.63428
172.503,23.35205,5.55420,11.46088
172.571,23.71826,6.17065,10.28900
172.638,23.16895,4.94080,12.33673
172.705,24.41254,5.52216,12.63428
172.772,23.15216,4.98810,9.97467
172.840,23.88153,5.55573,11.16180
172.907,24.08142,6.44226,11.47308
172.973,24.05243,4.91638,13.21564
173.041,23.88153,5.55573,11.16180
173.108,23.89832,5.50842,13.52386
173.174,22.80273,4.64478,12.33215
173.242,23.88458,5.54352,11.75232
173.309,23.70911,5.87311,10.28290
173.376,24.06921,5.83344,12.05292
173.446,24.21875,4.93164,12.32910
173.511,24.06921,5.83344,12.05292
173.577,24.21875,5.25513,11.15417
173.646,24.07837,6.13251,12.05750
173.712,23.50616,4.96216,11.15265
173.779,23.69232,4.95453,11.44714
173.847,23.72131,5.83649,12.05444
173.914,23.71368,5.53894,12.04834
173.980,24.07227,5.82123,12.64191
174.048,24.24011,5.83954,11.75537
174.115,24.04327,5.26123,10.85968
174.182,24.23553,5.85022,11.16486
174.250,23.88458,5.54352,11.75232
174.316,24.07227,5.82123,12.64191
174.383,23.70148,5.25360,11.45172
174.451,24.60785,6.42090,12.35504
174.518,24.76654,5.81665,12.63885
174.585,23.90137,6.14014,11.76300
174.653,23.70605,5.56335,10.86731
174.720,23.70148,5.25360,11.45172
174.786,23.35205,5.23224,12.63580
174.854,24.23248,5.54047,11.75079
174.921,23.87695,5.24445,11.74774
174.987,24.21112,4.95605,11.14960
175.055,23.52448,5.55725,11.16486
175.122,23.86780,4.94690,11.74164
175.189,23.69690,5.26428,10.86273
175.257,23.88916,5.85327,11.16791
175.324,24.07837,6.13251,12.05750
175.390,23.70911,5.22919,12.63275
175.458,24.24011,5.83954,11.75537
175.525,23.88916,5.85327,11.16791
175.592,23.35663,5.22003,13.22632
175.659,24.42017,5.81970,12.64038
175.727,23.73505,5.80139,13.82599
175.794,24.05701,5.54810,11.45630
175.861,23.33527,4.95758,11.44867
175.928,23.71826,5.84869,11.46393
175.994,24.26147,6.42242,12.35657
176.062,23.70148,5.25360,11.45172
176.129,24.38660,4.94843,11.44409
176.196,23.53210,5.85632,11.16943
176.263,23.71368,5.53894,12.04834
176.331,24.07837,6.13251,12.05750
176.397,23.73047,6.13556,12.05902
176.464,24.24927,6.13708,11.76147
176.532,23.70911,5.55115,11.45782
176.599,23.34900,5.56641,10.86884
176.666,23.33221,4.96826,10.85968
176.734,23.51532,5.25970,11.15875
176.801,23.70911,5.22919,12.63275
176.867,23.52753,5.54657,11.75385
177.004,24.23248,5.54047,11.75079
177.069,23.70605,5.56335,10.86731
177.137,24.24927,5.81512,12.93640
177.203,23.53668,5.84412,11.75995
177.270,23.34442,5.90057,9.10492
177.338,23.16437,4.95300,11.74469
177.404,24.06006,5.53589,12.04681
177.472,23.87695,5.56793,10.57129
177.539,23.70911,5.55115,11.45782
177.606,23.48938,4.36554,11.14197
177.673,23.86780,4.94690,11.74164
177.741,23.52448,5.55725,11.16486
177.808,23.85559,4.33960,12.32147
177.875,24.20349,4.65851,11.14349
177.942,23.68927,4.64325,12.03308
178.009,23.16895,5.26276,11.16028
178.076,24.74976,5.54352,11.45172
178.144,23.89374,5.84259,11.75690
178.210,24.05701,5.54810,11.45630
178.277,23.34900,5.56641,10.86884
178.345,24.56970,5.23987,11.74164
178.412,23.87695,5.24445,11.74774
178.478,23.51532,5.25970,11.15875
178.546,23.14758,4.67834,10.55908
178.613,23.33984,5.26733,10.86426
178.680,24.04022,4.95148,11.44562
178.748,24.04785,5.25055,11.45020
178.815,24.41254,5.52216,12.63428
178.882,23.70605,5.24139,12.04376
178.950,24.39880,5.23529,12.03918
179.016,24.60022,5.79987,13.52386
179.083,24.03107,4.65393,11.44104
179.152,24.95728,5.79834,13.52234
179.218,23.87695,5.56793,10.57129
179.287,23.68927,4.64325,12.03308
179.352,23.70911,5.55115,11.45782
179.419,24.40796,5.53436,12.04376
179.486,23.33527,4.95758,11.44867
179.552,23.85559,4.66156,11.14502
179.620,24.21112,4.63409,12.32452
179.687,23.86780,4.94690,11.74164
179.754,24.06464,5.84564,11.46088
179.822,24.06921,5.51147,13.22784
179.888,25.30823,6.10504,12.93488
179.956,23.90137,5.49622,14.11438
180.023,23.54431,6.14319,11.76605
180.090,24.96033,6.10809,12.93793
180.157,23.71826,5.84869,11.46393
180.225,24.74518,4.91028,13.21259
180.292,23.33984,5.26733,10.86426
180.359,23.51074,4.94995,11.74316
180.426,24.25690,6.11267,12.94098
180.493,23.70605,5.24139,12.04376
180.560,23.70911,5.22919,12.63275
180.628,23.16895,4.94080,12.33673
180.695,24.57886,5.53741,11.74774
180.762,24.56512,4.93011,12.32758
180.829,24.03564,4.64172,12.03003
180.896,23.87695,5.24445,11.74774
180.963,24.05701,5.22614,12.63123
181.030,23.88153,5.55573,11.16180
181.097,24.05701,5.54810,11.45630
181.164,24.21875,4.60968,13.50555
181.232,24.06921,5.83344,12.05292
181.299,24.42017,5.81970,12.64038
181.366,23.68011,4.66766,10.85205
181.433,23.85254,4.02832,12.90588
181.500,23.87695,5.24445,11.74774
181.567,24.24469,5.50537,13.52081
181.635,24.21417,4.94385,11.73859
181.701,24.06006,5.53589,12.04681
181.769,24.05243,4.91638,13.21564
181.836,24.22791,5.55267,11.15875
181.903,24.57886,5.21545,12.92267
181.970,23.70148,5.25360,11.45172
182.037,23.72131,5.83649,12.05444
182.104,24.40796,5.21088,13.21869
182.171,23.67554,4.03595,12.61292
182.240,23.72131,5.51453,13.22937
182.307,23.51532,4.93774,12.33368
182.373,23.87238,4.61273,13.50708
182.440,24.22791,4.90723,13.51013
182.507,23.86780,4.62494,12.91809
182.574,24.04785,4.92859,12.62665
182.641,23.70911,5.22919,12.63275
182.709,23.71826,5.84869,11.46393
182.776,24.21417,4.94385,11.73859
182.842,24.74213,5.24445,11.44562
182.910,23.89374,5.84259,11.75690
182.977,24.05701,5.22614,12.63123
183.112,24.75433,5.53131,12.04224
183.179,24.41254,5.52216,12.63428
183.246,24.23248,5.54047,11.75079
183.313,23.70911,5.55115,11.45782
183.379,24.06464,5.84564,11.46088
183.447,24.24011,5.83954,11.75537
183.515,24.21112,4.63409,12.32452
183.582,25.12360,5.81360,12.63580
183.649,24.57886,5.53741,11.74774
183.716,24.05243,5.56030,10.86578
183.783,24.39880,5.23529,12.03918
183.850,23.68927,4.64325,12.03308
183.917,23.86780,4.94690,11.74164
183.984,23.71826,5.84869,11.46393
184.052,23.88458,5.54352,11.75232
184.118,23.35205,5.55420,11.46088
184.186,24.42017,5.81970,12.64038
184.253,22.64862,5.55878,11.46393
184.320,24.21875,4.93164,12.32910
184.388,23.34900,5.24445,12.04529
184.454,23.71826,5.84869,11.46393
184.521,24.60785,6.42090,12.35504
184.588,24.06921,5.83344,12.05292
184.656,23.51532,5.25970,11.15875
184.723,24.42017,5.81970,12.64038
184.790,24.77417,6.11420,12.64343
184.857,24.06006,5.53589,12.04681
184.924,24.94354,5.83344,11.75079
184.991,23.88458,5.54352,11.75232
185.058,24.06006,5.53589,12.04681
185.126,24.03107,4.65393,11.44104
185.192,24.41559,5.83191,12.04987
185.260,24.04785,5.25055,11.45020
185.328,24.06006,5.53589,12.04681
185.394,23.71368,5.21698,13.22479
185.462,23.52448,5.55725,11.16486
185.529,24.04785,4.92859,12.62665
185.595,24.42017,5.81970,12.64038
185.663,24.21112,4.63409,12.32452
185.730,24.94812,5.82123,12.34283
185.796,23.72131,5.83649,12.05444
185.864,23.69232,4.95453,11.44714
185.931,23.70911,5.22919,12.63275
185.999,24.04327,5.26123,10.85968
186.065,24.04785,4.92859,12.62665
186.132,23.70148,4.93011,12.62817
186.200,24.42932,6.11725,12.64496
186.267,24.95270,6.13251,11.75690
186.334,24.04785,4.92859,12.62665
186.401,24.56970,5.23987,11.74164
186.468,24.06921,5.83344,12.05292
186.535,24.56512,5.25208,11.15265
186.602,24.39880,5.23529,12.03918
186.670,24.21875,5.25513,11.15417
186.736,23.88153,5.55573,11.16180
186.804,24.42932,6.11725,12.64496
186.871,23.70605,5.24139,12.04376
186.938,23.89374,5.84259,11.75690
187.005,24.40796,5.21088,13.21869
187.073,24.62006,6.70624,12.95013
187.140,24.43237,6.75049,10.88562
187.207,23.87695,5.24445,11.74774
187.274,23.51990,5.24750,11.74927
187.341,23.53210,5.53436,12.34436
187.409,23.70148,5.25360,11.45172
187.476,24.41559,5.83191,12.04987
187.543,24.40338,5.54657,11.45477
187.610,24.40796,5.53436,12.04376
187.677,24.05701,5.54810,11.45630
187.744,24.93591,5.53436,11.74622
187.811,24.21417,4.94385,11.73859
187.878,24.21112,4.63409,12.32452
187.946,24.38660,4.62646,12.61902
188.013,23.86780,4.94690,11.74164
188.148,24.02649,4.02069,13.20038
188.214,24.01886,4.36707,10.84442
188.281,23.90137,5.81818,12.93793
188.349,24.57428,4.90570,13.50861
188.417,23.84644,4.04053,12.31537
188.483,23.87238,4.93469,12.33215
188.550,23.86322,4.95911,11.15112
188.618,23.68469,4.65546,11.44257
188.684,23.65875,3.43933,12.60071
188.751,23.71368,5.21698,13.22479
188.818,24.06921,5.51147,13.22784
188.885,24.20349,4.33655,12.31995
188.953,23.67249,4.04816,12.02087
189.019,22.98737,4.93622,12.63275
189.087,23.68469,4.65546,11.44257
189.154,23.16895,4.94080,12.33673
189.221,23.89832,5.50842,13.52386
189.288,23.88153,5.55573,11.16180
189.356,23.70605,5.24139,12.04376
189.422,23.32764,4.98047,10.26764
189.490,23.33221,4.64630,12.03461
189.557,23.68011,4.66766,10.85205
189.624,24.40338,5.86853,10.27832
189.691,23.69232,4.63257,12.62207
189.758,23.67554,4.35791,11.43646
189.825,23.33221,4.64630,12.03461
189.892,24.75433,5.53131,12.04224
189.960,23.72131,5.83649,12.05444
190.027,24.26147,6.42242,12.35657
190.094,23.88153,5.55573,11.16180
190.161,23.70605,5.24139,12.04376
190.228,23.73047,6.13556,12.05902
190.295,23.18115,5.54810,11.75690
190.363,24.20654,4.96826,10.55908
190.430,24.40338,5.54657,11.45477
190.496,23.89374,5.84259,11.75690
190.564,24.04022,4.95148,11.44562
190.631,23.16895,4.94080,12.33673
190.698,24.42017,6.46362,10.28900
190.766,23.70911,5.55115,11.45782
190.833,23.35205,5.23224,12.63580
190.899,24.24011,5.83954,11.75537
190.967,23.52448,5.55725,11.16486
191.034,23.51990,5.24750,11.74927
191.100,23.33527,4.63409,12.62360
191.168,24.19434,4.35944,11.13892
191.235,24.05701,5.54810,11.45630
191.302,23.70911,5.55115,11.45782
191.370,24.76654,5.81665,12.63885
191.437,23.87695,5.24445,11.74774
191.504,24.05243,5.23834,12.04071
191.571,24.06464,5.84564,11.46088
191.638,23.68469,4.65546,11.44257
191.706,24.22791,4.90723,13.51013
191.773,24.04785,5.25055,11.45020
191.840,23.50616,4.96216,11.15265
191.906,24.25690,6.11267,12.94098
191.974,24.05243,4.91638,13.21564
192.041,24.75433,5.20935,13.21716
192.107,23.89374,5.84259,11.75690
192.176,24.03564,4.96368,10.85510
192.242,23.86780,4.94690,11.74164
192.309,23.68469,4.33350,12.61749
192.377,23.70911,5.55115,11.45782
192.444,24.22791,4.90723,13.51013
192.511,24.25690,6.43463,11.76605
192.578,24.23248,5.54047,11.75079
192.645,24.76349,5.50690,13.22327
192.712,23.16895,4.94080,12.33673
192.780,23.35205,5.55420,11.46088
192.847,24.21112,4.63409,12.32452
192.914,24.06006,5.21393,13.22174
192.980,23.51532,4.93774,12.33368
193.048,24.05701,5.22614,12.63123
193.115,23.69690,5.26428,10.86273
193.182,24.06006,5.21393,13.22174
193.250,23.70148,5.25360,11.45172
193.317,24.05701,5.54810,11.45630
193.384,24.21112,4.63409,12.32452
193.451,23.51532,5.25970,11.15875
193.518,23.69232,4.95453,11.44714
193.585,23.86780,4.94690,11.74164
193.652,24.24927,6.13708,11.76147
193.719,23.71826,5.84869,11.46393
193.786,23.87695,5.24445,11.74774
193.854,24.57428,4.90570,13.50861
193.921,23.35663,5.54199,12.04987
193.989,23.87695,5.24445,11.74774
194.055,24.05243,5.23834,12.04071
194.122,24.04785,5.25055,11.45020
194.190,23.51532,5.25970,11.15875
194.256,24.57886,5.21545,12.92267
194.323,23.87238,5.25665,11.15570
194.391,24.03564,4.64172,12.03003
194.458,24.40796,5.21088,13.21869
194.525,23.89374,5.84259,11.75690
194.593,24.04785,5.25055,11.45020
194.660,24.22333,5.24292,11.74469
194.726,23.34442,4.93317,12.62970
194.795,23.70911,5.22919,12.63275
194.861,23.86780,4.94690,11.74164
194.928,23.51532,4.93774,12.33368
194.996,23.88458,5.54352,11.75232
195.062,23.86780,4.94690,11.74164
195.131,24.06006,5.21393,13.22174
195.197,24.41254,5.19867,13.81073
195.264,23.87238,4.93469,12.33215
195.331,23.68469,4.65546,11.44257
195.397,23.88458,5.86548,10.57739
195.465,22.96143,4.04205,12.61597
195.532,23.69232,4.95453,11.44714
195.598,24.59564,5.81207,12.93488
195.667,24.04022,4.30756,13.79700
195.734,24.06921,5.83344,12.05292
195.801,23.87695,5.24445,11.74774
195.868,23.88916,5.20935,13.51776
195.935,24.07227,6.14471,11.46698
196.001,24.08142,6.12030,12.64801
196.069,23.71368,5.53894,12.04834
196.136,23.70148,5.25360,11.45172
196.203,23.51074,4.94995,11.74316
196.271,24.07227,5.82123,12.64191
196.338,24.06006,5.21393,13.22174
196.405,23.71826,5.84869,11.46393
196.472,24.38660,4.94843,11.44409
196.539,24.21875,5.25513,11.15417
196.607,24.39880,5.23529,12.03918
196.674,23.52448,5.55725,11.16486
196.741,24.06006,5.53589,12.04681
196.807,23.34900,5.24445,12.04529
196.876,24.20349,4.33655,12.31995
196.942,24.21875,5.25513,11.15417
197.009,24.06921,5.83344,12.05292
197.077,23.70911,5.55115,11.45782
197.144,24.41254,5.52216,12.63428
197.211,24.42017,5.81970,12.64038
197.277,23.52448,5.55725,11.16486
197.345,23.34442,5.25513,11.45477
197.412,23.70148,4.93011,12.62817
197.479,24.06464,5.84564,11.46088
197.547,23.88916,5.85327,11.16791
197.613,24.22333,5.24292,11.74469
197.681,23.53210,5.53436,12.34436
197.748,24.39423,5.24750,11.44867
197.815,23.16895,4.94080,12.33673
197.883,23.33221,4.64630,12.03461
197.949,23.35205,5.23224,12.63580
198.017,24.05701,4.90417,13.80768
198.085,23.88916,5.20935,13.51776
198.151,23.70605,5.24139,12.04376
198.218,23.72131,5.83649,12.05444
198.284,24.04022,4.62952,12.62054
198.352,23.90137,5.81818,12.93793
198.419,23.35663,5.22003,13.22632
198.485,23.17657,5.23834,12.34131
198.554,23.71826,5.84869,11.46393
198.621,24.05701,5.22614,12.63123
198.688,23.52448,5.55725,11.16486
198.755,23.34442,5.25513,11.45477
198.822,23.88458,5.54352,11.75232
198.889,23.86780,4.94690,11.74164
198.957,23.70911,5.22919,12.63275
199.023,23.68927,4.96674,10.85663
199.090,22.98279,4.94843,12.04224
199.157,24.04785,5.25055,11.45020
199.224,24.02649,4.34265,12.02545
199.291,23.72742,5.50232,13.81989
199.359,23.70148,5.25360,11.45172
199.427,23.35663,5.22003,13.22632
199.493,22.95837,4.05426,12.02545
199.560,24.39117,5.25818,10.85815
199.628,24.20654,4.96826,10.55908
199.694,23.49854,4.98657,9.97162
199.762,23.49854,4.66309,11.14807
199.832,24.07227,5.82123,12.64191
199.896,22.98737,4.93622,12.63275
199.963,24.42932,6.11725,12.64496
200.031,23.52448,5.55725,11.16486
200.098,24.04022,4.95148,11.44562
200.165,23.69232,4.95453,11.44714
200.232,23.70148,4.60815,13.80310
200.299,23.86322,4.63715,12.32605
200.367,23.69232,4.95453,11.44714
200.434,23.51990,4.92554,12.92419
200.501,23.15521,4.65546,11.74011
200.568,24.05701,5.54810,11.45630
200.635,23.52448,5.55725,11.16486
200.702,24.22791,4.90723,13.51013
200.770,24.04327,5.26123,10.85968
200.837,23.69232,4.95453,11.44714
200.903,23.33221,4.64630,12.03461
200.971,24.02344,4.03290,12.60986
201.038,23.33527,4.95758,11.44867
201.105,23.15216,4.34418,12.32605
201.171,23.85559,4.33960,12.32147
201.239,23.86780,4.94690,11.74164
201.306,23.32764,4.65851,11.44409
201.373,23.33527,4.63409,12.62360
201.441,24.07227,6.14471,11.46698
201.507,24.39423,4.92554,12.62360
201.574,23.16895,5.26276,11.16028
201.641,23.70605,5.24139,12.04376
201.708,23.83423,4.07715,10.54382
201.776,24.06006,5.53589,12.04681
201.844,23.89832,6.15234,11.17249
201.911,23.86780,4.62494,12.91809
201.977,23.68469,4.65546,11.44257
202.045,24.03564,4.96368,10.85510
202.112,24.03107,4.65393,11.44104
202.179,23.32306,4.34875,12.03003
202.246,23.86780,4.94690,11.74164
202.313,23.70605,5.24139,12.04376
202.380,24.39880,5.23529,12.03918
202.448,24.03107,4.33044,12.61597
202.515,23.52753,5.54657,11.75385
202.582,23.67554,4.35791,11.43646
202.649,23.70148,5.57556,10.27679
202.716,22.97821,4.95911,11.45172
202.783,24.23553,5.20630,13.51624
202.851,23.87695,5.24445,11.74774
202.917,24.94812,5.49927,13.51776
202.984,24.05243,4.91638,13.21564
203.052,23.34442,4.93317,12.62970
203.119,22.98737,5.25818,11.45782
203.186,23.86017,4.32739,12.91199
203.253,23.32764,4.65851,11.44409
203.320,23.86322,4.95911,11.15112
203.387,23.47717,4.07867,10.54688
203.455,24.06464,5.20172,13.81226
203.522,24.23553,5.85022,11.16486
203.589,23.32764,4.65851,11.44409
203.656,23.33527,4.63409,12.62360
203.723,23.68927,4.64325,12.03308
203.790,23.34900,5.24445,12.04529
203.858,24.06006,5.53589,12.04681
203.924,23.70148,5.25360,11.45172
203.992,23.88916,5.53131,12.34283
204.061,23.35663,5.54199,12.04987
204.126,23.34442,5.25513,11.45477
204.193,24.42017,5.49774,13.81531
204.262,24.42017,5.81970,12.64038
204.327,23.54126,5.50995,13.52539
204.394,23.33984,4.62341,13.21564
204.462,23.48938,4.68750,9.96704
204.529,23.70148,5.25360,11.45172
204.596,24.41254,5.52216,12.63428
204.662,23.52753,5.54657,11.75385
204.730,23.87238,4.93469,12.33215
204.797,23.88458,5.54352,11.75232
204.864,23.15216,4.66614,11.14960
204.932,23.35205,5.23224,12.63580
204.998,24.05243,4.91638,13.21564
205.066,23.86780,4.94690,11.74164
205.133,24.06464,5.84564,11.46088
205.200,23.88458,5.54352,11.75232
205.267,24.02649,4.66614,10.84900
205.335,23.87695,5.24445,11.74774
205.402,24.56207,4.94232,11.73706
205.469,23.51990,4.92554,12.92419
205.536,23.16437,4.95300,11.74469
205.603,23.69232,4.95453,11.44714
205.670,23.89374,5.84259,11.75690
205.737,24.03564,4.96368,10.85510
205.805,23.51990,4.92554,12.92419
205.871,24.02344,4.35486,11.43494
205.939,24.07837,6.13251,12.05750
206.005,24.04022,4.95148,11.44562
206.073,23.33527,4.63409,12.62360
206.140,24.06921,5.51147,13.22784
206.207,24.07227,5.82123,12.64191
206.274,23.34900,5.24445,12.04529
206.342,24.21875,4.60968,13.50555
206.408,24.21112,4.95605,11.14960
206.476,24.24011,5.83954,11.75537
206.543,24.92676,5.23682,11.74011
206.610,23.52448,5.55725,11.16486
206.677,23.70911,4.90723,13.80920
206.744,23.86322,4.95911,11.15112
206.811,24.41559,5.50995,13.22479
206.878,23.72131,5.83649,12.05444
206.946,23.34900,5.24445,12.04529
207.013,23.72742,5.50232,13.81989
207.079,23.51990,5.24750,11.74927
207.147,24.05701,5.54810,11.45630
207.214,23.51074,4.94995,11.74316
207.281,24.06921,5.83344,12.05292
207.349,24.24469,5.50537,13.52081
207.416,23.89374,5.84259,11.75690
207.487,23.86322,4.95911,11.15112
207.550,23.88458,5.54352,11.75232
207.617,23.33527,4.95758,11.44867
207.684,22.81189,5.26581,11.16180
207.750,24.05243,5.23834,12.04071
207.819,24.24469,5.50537,13.52081
207.885,23.86322,4.63715,12.32605
207.952,23.34442,5.25513,11.45477
208.020,23.90137,6.14014,11.76300
208.087,24.04022,4.95148,11.44562
208.154,23.89374,5.84259,11.75690
208.221,24.23553,5.20630,13.51624
208.289,23.88458,5.54352,11.75232
208.355,23.70605,5.24139,12.04376
208.423,23.70911,5.55115,11.45782
208.490,24.38202,4.63867,12.02850
208.557,23.33527,4.95758,11.44867
208.624,23.69232,4.95453,11.44714
208.691,23.33527,4.95758,11.44867
208.758,23.51074,4.94995,11.74316
208.826,23.52753,5.54657,11.75385
208.893,24.05701,5.87006,10.27985
208.960,23.88458,5.86548,10.57739
209.027,23.53210,5.53436,12.34436
209.094,23.72131,5.83649,12.05444
209.161,23.34442,5.25513,11.45477
209.229,24.24927,5.81512,12.93640
209.296,23.53210,5.85632,11.16943
209.362,23.53210,5.53436,12.34436
209.430,24.42322,5.48553,14.40582
209.497,24.41254,5.52216,12.63428
209.564,23.88458,5.54352,11.75232
209.631,23.88916,5.85327,11.16791
209.698,23.71826,5.84869,11.46393
209.767,23.88153,5.55573,11.16180
209.833,23.35205,5.55420,11.46088
209.967,23.88458,5.54352,11.75232
210.034,23.54126,5.50995,13.52539
210.101,24.04785,4.92859,12.62665
210.168,23.88458,5.54352,11.75232
210.236,24.25232,5.80292,13.52692
210.303,23.87695,5.24445,11.74774
210.370,23.34442,5.25513,11.45477
210.438,23.51074,4.94995,11.74316
210.504,23.37799,6.44836,11.47614
210.573,23.88458,5.54352,11.75232
210.639,23.33527,5.27954,10.27374
210.706,23.33221,5.29175,9.68323
210.773,24.04785,5.25055,11.45020
210.839,23.70911,5.55115,11.45782
210.907,24.06464,6.16913,10.28595
210.974,23.70911,5.55115,11.45782
211.040,24.39880,5.23529,12.03918
211.109,24.56512,5.25208,11.15265
211.175,23.52448,5.55725,11.16486
211.310,22.97058,4.98352,10.27069
211.377,24.06006,5.53589,12.04681
211.444,23.87695,5.56793,10.57129
211.511,23.51074,4.94995,11.74316
211.578,23.18115,5.54810,11.75690
211.645,24.25232,5.80292,13.52692
211.712,23.16895,4.94080,12.33673
211.779,23.53210,5.53436,12.34436
211.847,24.05243,5.23834,12.04071
211.914,23.52448,5.55725,11.16486
211.981,23.90594,5.80597,13.52997
212.049,24.38660,4.94843,11.44409
212.115,23.35205,5.23224,12.63580
212.182,24.41254,5.52216,12.63428
212.249,23.85559,4.98352,9.97009
212.317,23.90137,6.14014,11.76300
212.384,24.38660,4.94843,11.44409
212.451,23.70605,5.24139,12.04376
212.518,24.22333,5.24292,11.74469
212.585,23.88458,5.54352,11.75232
212.653,24.04785,5.25055,11.45020
212.720,23.70911,5.55115,11.45782
212.787,23.51990,5.56946,10.57281
212.855,23.33527,5.27954,10.27374
212.921,24.05243,4.91638,13.21564
212.988,23.86322,4.95911,11.15112
213.056,24.39880,4.91333,13.21411
213.122,24.04022,4.95148,11.44562
213.190,23.69690,5.26428,10.86273
213.257,24.75891,5.51910,12.63275
213.324,24.02649,4.34265,12.02545
213.391,23.54126,5.50995,13.52539
213.458,23.86322,4.95911,11.15112
213.526,24.06464,5.84564,11.46088
213.593,23.15216,4.66614,11.14960
213.660,24.95270,5.81055,12.93182
213.728,23.71368,5.53894,12.04834
213.794,24.40796,5.21088,13.21869
213.861,24.41254,5.52216,12.63428
213.928,23.70148,5.25360,11.45172
213.995,23.87238,4.93469,12.33215
214.062,24.40796,5.21088,13.21869
214.129,24.41559,5.83191,12.04987
214.197,23.72131,5.83649,12.05444
214.264,23.70911,5.22919,12.63275
214.330,23.70911,5.55115,11.45782
214.399,23.51990,5.24750,11.74927
214.465,23.88153,4.91028,13.51166
214.533,24.07227,5.49927,13.81683
214.599,24.06006,5.21393,13.22174
214.667,24.08142,6.12030,12.64801
214.734,23.51990,5.24750,11.74927
214.801,23.71368,5.53894,12.04834
214.868,23.51532,5.25970,11.15875
214.935,24.06464,5.84564,11.46088
215.002,23.53210,5.53436,12.34436
215.070,23.35205,5.55420,11.46088
215.136,24.03107,4.65393,11.44104
215.204,23.88153,4.91028,13.51166
215.270,24.24927,6.13708,11.76147
215.338,23.87695,5.24445,11.74774
215.406,24.04022,4.95148,11.44562
215.472,23.88458,5.54352,11.75232
215.539,22.97058,4.66156,11.44562
215.606,24.04022,4.95148,11.44562
215.674,24.20654,4.32434,12.90894
215.741,23.70911,5.22919,12.63275
215.808,23.86780,4.94690,11.74164
215.876,24.23248,5.54047,11.75079
215.942,23.51990,5.24750,11.74927
216.009,24.20349,4.33655,12.31995
216.076,24.22333,5.24292,11.74469
216.144,23.51074,4.94995,11.74316
216.211,24.07227,5.82123,12.64191
216.278,23.52448,5.55725,11.16486
216.345,24.06464,5.84564,11.46088
216.412,24.21875,5.25513,11.15417
216.480,24.23553,6.17218,9.98993
216.547,24.59106,5.50232,13.51929
216.614,23.35205,5.23224,12.63580
216.681,24.39117,4.61426,13.20953
216.749,24.73297,4.94537,11.44104
216.815,24.03564,4.64172,12.03003
216.882,23.84644,4.36249,11.14044
216.950,23.71826,5.84869,11.46393
217.016,24.06006,5.53589,12.04681
217.084,23.71368,5.53894,12.04834
217.151,24.94812,5.49927,13.51776
217.217,24.05243,5.23834,12.04071
217.285,24.08142,6.12030,12.64801
217.352,24.75433,5.20935,13.21716
217.419,24.41559,5.83191,12.04987
217.487,23.71826,5.84869,11.46393
217.554,23.16895,4.94080,12.33673
217.620,23.87695,5.24445,11.74774
217.688,24.60327,6.11115,12.93945
217.754,24.24011,5.83954,11.75537
217.821,24.06006,5.85785,10.87189
217.889,24.04327,5.26123,10.85968
217.957,23.34900,5.24445,12.04529
218.023,23.86780,4.94690,11.74164
218.091,23.70148,5.25360,11.45172
218.158,23.87695,5.24445,11.74774
218.225,23.53668,5.84412,11.75995
218.292,23.86780,4.94690,11.74164
218.359,23.87238,4.93469,12.33215
218.426,24.08142,6.12030,12.64801
218.494,23.70148,5.25360,11.45172
218.561,24.23248,5.54047,11.75079
218.628,24.21112,4.95605,11.14960
218.695,24.04785,5.25055,11.45020
218.762,24.21875,4.93164,12.32910
218.829,24.38660,4.94843,11.44409
218.897,23.69232,4.95453,11.44714
218.964,23.86780,4.94690,11.74164
219.030,23.88458,5.54352,11.75232
219.098,23.69232,4.95453,11.44714
219.165,23.70605,5.24139,12.04376
219.232,23.90137,5.81818,12.93793
219.300,23.86780,4.94690,11.74164
219.367,22.98737,4.93622,12.63275
219.433,23.69690,5.26428,10.86273
219.500,23.34442,5.25513,11.45477
219.568,23.36121,5.85175,11.46545
219.635,23.88153,5.55573,11.16180
219.703,23.51074,4.94995,11.74316
219.770,23.70911,5.55115,11.45782
219.836,24.58344,5.84717,11.16333
219.905,24.42017,5.81970,12.64038
219.971,23.52448,5.55725,11.16486
220.040,24.23553,5.20630,13.51624
220.105,24.04785,5.25055,11.45020
220.172,23.34442,5.25513,11.45477
220.239,24.39880,4.91333,13.21411
220.305,24.06921,5.83344,12.05292
220.374,23.33221,4.96826,10.85968
220.441,24.24927,5.81512,12.93640
220.507,24.42017,5.81970,12.64038
220.575,24.22333,5.24292,11.74469
220.642,23.50616,4.64020,12.32910
220.709,23.68927,4.96674,10.85663
220.776,23.52448,5.55725,11.16486
220.843,24.06006,5.53589,12.04681
220.910,23.88153,5.55573,11.16180
220.978,24.21417,4.94385,11.73859
221.045,24.39423,4.92554,12.62360
221.112,24.75433,5.53131,12.04224
221.179,23.67554,4.35791,11.43646
221.246,23.70911,5.22919,12.63275
221.313,23.86322,4.63715,12.32605
221.381,23.51990,4.92554,12.92419
221.449,24.19434,4.68140,9.96246
221.514,24.22791,4.90723,13.51013
221.582,24.03107,4.65393,11.44104
221.649,24.38660,4.94843,11.44409
221.716,24.05243,5.23834,12.04071
